restaurant_link,locality,restaurant_name,photos_taken,rating,votes,cuisines,approx_cost_for_2,opening_timings,address,more_info,most_liked_Food,most_liked_Service,reviews
https://www.zomato.com/bangalore/shaken-stirred-race-course-road,ChurchStreet,Shaken & Stirred,88,3.8                                     /5," 106  votes
","Continental, North Indian, Chinese",1,"['11am', '1am']","33, 5th Main, Sheshadri Road, Near Ananda Rao Circle, Race Course Road, Bangalore","Home Delivery, Full Bar Available, Nightlife, Indoor Seating, Table booking recommended, LGBTQIA Friendly, Smoking Area, Live Sports Screening, Valet Parking Available, Free Wifi, ","[3, 'Paneer Tikka', 'Seekh Kebab', 'Beer', 'Fish Tikka', 'Kala Jamun', 'Biryani', 'Long Island Iced Tea']","[5, 'Friendly Staff']","[""Manager behavior not acceptable\nVery bad service. Manager dosen't understand customer problem and behaves irrationally with old customers and favors them."", ""Best place to eat and enjoy time with your friends and family!! Well organized!! Very good staff!! Very clean and the best manager!! It's worth every penny you spend here!! Manager takes care of everything!!"", 'Nice ambiance with fantastic music collection, its was crowded and excellent service By staffs \nI was order bar man special cocktail, well prepared by bartender it’s was so good and yummy I loved it \nI will visit again ....', 'Nice ambiance, with nice variety is of food collection \nWe went on busy time restaurant was full, even staff are taking care very well and friendly service \nEspecially manager mr. ANAND was too good hospitality service... keep it up \nI were enjoyed lot thanks shaken and stirred team...', '', ""The ambiance is quite depressing. Looks like a set from Bollywood gangster movies. And the crowd it attracts is similar. Not a place to visit if you're looking for a good place to hangout."", ""Visited this place for a Saturday lunch. Overall, an average experience. Food and service was good, and ambiance wise it's just OK. We tried the following:\n\n1. Mixed veg Schezwan - good\n2. Mushroom cheese ball - OK\n\nA nice place in this area. Can't say how much happening this place in the night."", ""It was gud earlier, not it's become the worst place ever, very bad manager, he has no manners.. worst service.. never go to this place.. worst to the core.."", 'The manger here is not educated enough to handle the restaurant. The staffs are not trained, they dont know how to talk to a customer and service is very slow.', ""Visited here on a Sunday. Was empty at the time of visit despite being a Sunday afternoon.\nAmbience is decent but staff had not switched on all the lights.\nWe ordered the following:\nAfghani Murgh Tikka - Boneless chicken cooked to perfection in Tandoor, served with onion slices.\nCurry Leaves Chicken - Chicken cooked along with curry leaves. Medium spicy item along with tasty masala.\nChicken Pizza - chunks of boneless chicken along with onion, bell pepper, olives and cheese. Soft base and very tasty.\nMocktails - Mango Tango, Tropical kiss and Batman's special - a coke infused mocktail and a spicy n sweet mocktail.\nOverall a good place. Staff are courteous but service was slow considering it was empty.\nTheir mocktails are a must try.\nDefinitely worth a visit in this area.""]"
https://www.zomato.com/bangalore/bangalore-biryani-hsr-bangalore,ChurchStreet,Bangalore Biryani,0,3.3                                     /5," Based on 4 votes
","South Indian, Biryani",400,"['10am', '10pm']","18th Cross Road, Opposite Chimera Technology, 3rd Sector, HSR Layout, HSR, Bangalore","Home Delivery, ","[3, 'Paneer Tikka', 'Seekh Kebab', 'Beer', 'Fish Tikka', 'Kala Jamun', 'Biryani', 'Long Island Iced Tea']","[5, 'Friendly Staff']","['', '', '']"
https://www.zomato.com/bangalore/smokey-tribe-restaurant-koramangala-7th-block,ChurchStreet,Smokey Tribe Restaurant,128,3.8                                     /5," 307  votes
","North Eastern, Chinese",700,"['12noon', '11pm']","61, 1st Main Road, Koramangala 7th Block, Bangalore","Home Delivery, Indoor Seating, Table booking recommended, ","[4, 'Beer', 'Mashed Potato', 'Pork Thali', 'Pork Curry', 'Veg Thali']","[4, 'Friendly Staff']","['Was here around sometime last weekend for lunch. Was super glad to find Naga pork thali in this region of the planet which I nicely gorged down. We ordered for Naga Pork Thali, some Pork in Akhuni, some Traditional Naga Drink and ice creams at the end. The Naga Pork Thali was the actual indulgence!\n\nThis place however needs to fix its loo, its in a near dilapidated condition. With the exterior done up pretty nicely its gets uncomfortable to find the washroom in such a terrible state.']"
https://www.zomato.com/bangalore/china-pearl-koramangala-6th-block,ChurchStreet,China Pearl,904,4.3                                     /5," 1966  votes
",Chinese,1,"['12noon', '3:15pm', '7pm', '10:45pm']","53/1, 5th Cross, Koramangala 6th Block, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, Table booking recommended, ","[5, 'Noodle', 'Sea Food', 'Manchow Soup', 'Babycorn Manchurian', 'Veg Momos', 'Hunan Chicken', 'Chicken Soup']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['In the picture:\n1) Kung Pao Chicken\n2) Lung Fung Chicken Soup\n3) Hunan Chicken Gravy\n4) Burnt Garlic Rice\n\nTaste:\nKung Pao Chicken: ⭐️⭐️⭐️⭐️/5\nLung Fung Chicken Soup: ⭐️⭐️⭐️/5\nHunan Chicken Gravy: ⭐️⭐️/5\nBurnt Garlic Rice: ⭐️⭐️/5\n\nThe authentic Chinese food experience!\n\nService: ⭐️⭐️⭐️/5\nAmbience: ⭐️⭐️.5/5', ""Reviewing an old classic Chinese place.. Have been going there for a long time..\n\nEven though it has crowded floor space with tables occupied every possible inch.. One can blame them for making the most of the business offered.. Invariably always crowded with people waiting and that's what makes it worth it..\n\nOne of the few places which makes the American Chopsuey to perfection. Love that dish. The soups and starters are very good.\n\nI don't know of any dish that I don't like there.\n\nWhen crowded, even though there are sufficient number service people.. Seems to be a little chaotic."", ""The name suits their food .... The food is elegant and priceless as a pearl.\nThis place makes the best Chinese food you'll find in Bangalore. It's a must visit for those who want to have authentic Chinese dishes. Their food taste way apart from any other restaurant who offers Chinese cuisine. A MUST visit for all the foodies !!"", ""Well had a decent meal here. The food is ok but I feel the rating doesn't justify the price. The staff behaviour is kinda rigid and i felt they r kinda least bothered. Had an order of crispy chicken tossed in ginger oyster which was nice. Crab meat soup was good. The mixed meat rice is decent..however a new menu item of chicken which the server said is a mix of sweet spicy and sour is a waste. Decent""]"
https://www.zomato.com/bangalore/york-st-koramangala-5th-block,ChurchStreet,YORK St.,1082,4.3                                     /5," 1159  votes
","Cafe, European, Continental",700,"['9am', '3am']","122B, 2nd Floor, KHB Colony, 1st A Cross Road, Koramangala 5th Block, Bangalore","Home Delivery, Board Games, Indoor Seating, Table booking recommended, Wifi, Live Music, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['It is more like a place to hangout or chill, especially for students as it is close to JNC on the most busiest Street of kormangala.\n\nThey have books and games for leisure, so you can have fun while eating or if you plan to laze around for awhile.\n\nThe prawns were delicious and steaks to my surprise was quite tasty.\n\nReasonable yet tasty food', 'Nice place to hangout with friends. Price is reasonable.Taste is also good. They accept zomato gold as well. Liked the place. Chicken steak with barbeq sauce was too yummy..', 'Excellent food and ambiance. Waiter are also very courteous. They did not take much time to prepare the food. You can spend a very good time with good books here. I have loved the steak, fish and chips,lemon butter fish.\n\nIn dessert caramel pudding and fried ice cream both were really tasty. Overall i spent a good time here.', 'Lovely and cozy ambience with bunch of games to have lively experience with someone special. Great music 👌.\nDishes\nRatatouille ( grilled vegetables in cheese and pasta sauce 😋. Give it a try )\nPaprika penne pasta ( they put very less sauce so we asked to cook it with more sauce. Not good taste need to improve )\n\nDrinks\nBlack current granita ( crushed ice with black current flavour. Not so good )\nPassion fruit mojito ( tasted like virgin mojito.)', 'So we had a late night movie to catch at Forum Mall and plan was to chill late evening at some cafe and that’s how we landed here. Zomato Gold was another incentive of going to this place. Went there with zero expectations and the place turned out really well. Mocktails and Smoothie were refreshing, fish fingers were nice, fried prawns were a disappointment. Ambience is really nice, entry to this place seems little shady but the cafe is really beautiful.', 'York St is very easy to locate, but is probably one of the quieter places in Koramangala. Loved the food, ambience and service. The gravy in the cottage cheese steak was absolutely amazing. The prices are affordable and the portions justify the prices. Added bonus if you have Gold. All in all, a wonderful place, would definitely visit again.', 'York St. is the perfect place for your economy lunches and dinners. The menu is both compact and balanced and the variety of options available makes its a must visit place.\n\nOur orders :-\n\n👉 Loaded Nachos - Cheese and Mexican beans to go with salsa. Loaded nachos one of my all time favorites and I was very happy with the one offered here.\n👉 Pasta Marinara - Sauce was on point and the penne tasted really good\n👉 The steak and beef burgers along with the chicken starters were also very good.\n\nThank you, Team York St.', 'A calm and beautiful cafe on a very busy road. Pleasing interiors. Great service. Mocktails were refreshing and even the food quantity and quality is good enough.', ""Loved the fisherman's bake which had a great creamy cheesy flavour. Unfortunately didn't really like the highly recommended Beef Stronganoff - we felt it had way too much of rice and less meat. The ambience and the place was pretty chill and good service too..\n\nZomato Gold surely helped :D\nWill surely revisit to try other dishes."", ""A very beautiful well organized cafe which serves Continental dishes. We had Fisherman's choice as starter which was quite decent in taste, triple decker chicken which is a must try, Fisherman's bake which was disappointing in quantity wise. Ambience is good.""]"
https://www.zomato.com/bangalore/lds-kitchen-shanti-nagar-bangalore,ChurchStreet,LD'S  Kitchen,3,3.4                                     /5," Based on 4 votes
",South Indian,300,"['3pm', '10pm']","Opposite Global Tech Park, Langford Road, Langford Gardens, Shanti Nagar, Bangalore","Breakfast, Home Delivery, Indoor Seating, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","[""This place is located opposite to Global Tech Park (Divyashree Chambers) and is a single floor setup which can accommodate approximately around 20 people at a time. It's more of a mess than a restaurant. They serve Parotas, Veg meals, Non veg meals and Egg meals. The food they serve is fresh and tasty. Food is reasonably priced when the quality and quantity of the food is taken into consideration.""]"
https://www.zomato.com/bangalore/kinara-tiffany-vasanth-nagar,ChurchStreet,Kinara Tiffany,4,3.7                                     /5," Based on 18 votes
",South Indian,100,"['7am', '11am', '4pm', '8pm']","8th Main Road,   Vasanth Nagar, Vasanth Nagar, Bangalore","Breakfast, Home Delivery, Seating Not Available, Vegetarian Only, No Alcohol Available, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['Sunday ritual - Amazing Thatte Idli at Kinara in Vasanthnagar Bangalore 😍 One of the finest places for Idli plus you get some amazing rice bath, Bisi bele bath and other variety rice.\n\nFood #foodie #foodporn #foodiesofIndia #FoodTalkies #foodblog #foodgasm #foodgoals #foodgram #ChefInYou #Masterchef #notjustahobby #travel #travelphotography #travelgram #foodiesofIndia #explore #Bangalore #Bangalorediaries #bengaluru_nodi #vegetarian #Veggie #BestOfBangalore #Bangalorediaries #bengaluru_nodi', 'A close friend of mine suggested this place to me I really like the name of this place now in the food I tried the word as pongal and idli which was quite nice.', ""Try out every single dish available in this quaint little place, and you'll be disappointed by none. Their thatte idlis, pongal, kesari bath, vadas, bisibelebath, everything is amazing! Very affordable and equally lipsmacking!"", 'Make sure you try the thatte idlis here. To die for. My regular haunt after I drop my daughter at school. Even the puliyogarai is awesome. Friendly service...modest pricing. Great value for money.', 'Thate Idliy and vada, what can go wrong.... Nothing to be honest.\n\nThe place is built for purpose, sambar is tasty but more of TN style than KA... There is a lot of difference... Thate Idliy is better with KA style of sambar... Atleast according to me.\n\nVada was good but not crisp... If you care about that then yeah underwhelming... Taste was nice though....\n\nYeah humble place, nice people to talk to and aptly price', 'Small place but really amazing food. Especially the thatte idlis. They open at 4 PM and by 5.30, they start running out of stock. Do try their masala vada and upma too.', 'A very tiny shop that packs a punch. Fresh thatte idli, khara bhath, pongal, bisibele bhath, lemon rice, puliogare, shavige bhath and maddur vadas are served here. If you have very little money in your pocket but a hungry tummy to fill, this is the place to go. Food is delicious and easy on the stomach (read non-greasy). Free refills of chutney are available as well. But one has to eat standing or get their food parcelled. They prepare everything fresh and usually run out of their items by 7.30-8.00pm and promptly shut shop.', 'Kinara Tiffany serves one of the best thate idlis in Bangalore. Their pongal is also very good. It is a small place. Very similar to Veena Stores Malleshwaram.']"
https://www.zomato.com/bangalore/painted-platters-ulsoor,ChurchStreet,Painted Platters,55,3.9                                     /5," 41  votes
","Bakery, Desserts",300,"['4pm', '10pm']","L-08, Skywalk Building, Assaye Road, Near Ulsoor Lake, Ulsoor, Bangalore","Home Delivery, No Alcohol Available, Desserts and Bakes, Indoor Seating, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['The Mississippi Mud Pies... buy it by the kilo :). Want to try other things but always end up with the mud pie that how good they are. Always the comfort dessert you need.', ""Super duper awesome tasty mudpie.. mudpie here is to die for.. you would miss out if u don't try the desserts here.. browie and other chocolates are also very tasty.. but the best is the mudpie"", 'The most amazing dish here is the Mudpie! They have delicious ice cream cakes, marble cakes and brownies as well. Chicken croissant is very good but too oily. Tiny bakery with fun food!', ""When you were a child, perhaps you saw pie in the cartoons. It looked good and tasted great but only in your mind. Then you came to painted platters and had their beef mince pie and realised dreams are capable of coming true but only of the pie variety because let's face it the rest of your life is crap. Just abandon everything and spend your life trying to make pies this good. Maybe it'll make you feel less empty."", ""It's just a bull shit restaurant ever seen in ma life stinks a lot cheee and Zomato s askin me to rate ball s to the deserts yak barbeque stinks cheap restaurant and a bad ambiance"", 'Tried the pink champagne here. They have a nice cozy place with helpful staff.\nThe campagne by itself was not to my liking in terms of flavor. The packaging is very good and suitable for takeaway.\n\nHope my next visit turns out to be better where i try the other items on their menu.\n\nMost importantly there is no seating space here. So plan accordingly', ""I am a true fan of mud pie and red velvet cup cake from painted platters !! It's my everyday stop over from work and even the breads are worth trying .. Finally a great place to get a quick bite !!!"", ""The chocolate/ Mississippi Mud pie is out of this world. It's 90 Bucks and totally worth it! My friend and I went after a lunch at Watson's because we were craving for something sweet and then the lovely woman at the counter suggested we try the chocolate mud pie, and so we did! Best choice ever!\n\nSo the mud pie is kept in the cooler and taken out when asked for, drizzled with some nuts and some beautiful chocolate. We asked for a hint of extra chocolate and she didn't hesitate and gave us a generous spoon full of chocolate with a bright smile on her face.\nI highly recommend this place, even though this was my first time and I only tried the mud pie. But I will be back for more :D\n\nCheers!"", ""Favourite place for dessert for many years now.  \nTheir Mississippi mudpie is divine.\n And so it their chocolate Charlotte. Plus it's very pocket friendly."", 'Mississippi Mudpie must try :)']"
https://www.zomato.com/bangalore/big-biriyani-company-frazer-town-bangalore,ChurchStreet,Big Biriyani Company,0,NA,NA,Biryani,450,,"6, 1st Floor St. John Church Road, Oppsite Bharath Petroleum, Frazer Town, Bangalore","Delivery Only, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']",[]
https://www.zomato.com/bangalore/ice-spice-frazer-town,ChurchStreet,Ice & Spice,19,2.9                                     /5," 97  votes
","Continental, Pizza, Fast Food",650,"['7pm', '3am']","109, St. Johns Church Road, Frazer Town, Bangalore","Home Delivery, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['We’ve enjoyed Ice &Spice food for years but last night I had a real bad experience with delivery. \nOrdered via Zomato at 8pm and once the order was confirmed, the app said expect delivery by 9:08pm. I thought that was a bit of a long wait. At 9:10 when the food hadn’t come, I tried calling the restaurant on the number provided by Zomato. The number was not reachable. After some searching I managed to find a number and got through to the restaurant. It was around 9:20 now and the person told me that delivery would take another 15-20 mins.\nAt 9:40 when the food hadn’t come I was forced to cancel and order elsewhere. My poo kids ended up eating at 10:30!', 'not so good', 'just single  small pack of ketuchup for a burger and fries despite mentioning the need of extra ketuchp', 'i placed the delivery order for a crispy chicken burger the chicken piece is too smalll and the burger bun is stale its smellling thats very dissappointed so i wont try this place again .....', 'Just 5 start for the delivery boy he was very humble and polite, but it took a really long time from the restaurant', 'Delivery was on time. Hawaiian Pizza was good and quantity was good for the price.', ""ketchup was less couldn't eat without ketchup"", 'yummy noodles.😜😜will order soon...', 'good', ""French fries should've been added""]"
https://www.zomato.com/bangalore/feast-and-burp-bannerghatta-road,ChurchStreet,Feast and Burp,11,3.2                                     /5," Based on 4 votes
",North Indian,300,"['12noon', '2pm']","F-Main, Shantiniketan Layout, Hulimavu, Bannerghatta Road, Bangalore","Home Delivery, Seating Not Available, No Alcohol Available, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['Feast and Burp- In short it can be called FAB. Yes you read it right. I really mean its FAB and stands tall true to its name. Once can FEAST on mouth watering delicacies which are prepared in traditional homely style and then one cant just miss getting those delightful BURPS which actually says that the meal has been good and tasty. I wonder when you guys start this in Delhi for people like me who keep craving for something different on the menu and that too in true traditional and homely style. It was a delight to have a Feast on the food ordered from you guys and let me be honest, i will relish those Burps for long long time. Way to go guys and keep rocking.\n\nMy recommendation is surely high for you guys. I am gonna be your regular customer now and i wont even ask for discounts coz i believe if the food satisfies the tummy filled with hunger and satisfies the taste buds then thats the best discount a customer can ever get.']"
https://www.zomato.com/bangalore/allana-kabab-richmond-road,ChurchStreet,Allana Kabab,2,3.3                                     /5," Based on 5 votes
","Rolls, Kebab",200,"['7am', '9am']","19, BDA Complex, Austin Tower, Richmond Road, Bangalore","Home Delivery, Outdoor Seating, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']",['I’ve had almost everything here!! It’s good. Hygienic. There’s no seating arrangement here. The meat is usually well done and it just melts in the mouth.']
https://www.zomato.com/bangalore/maaheshwari-chaat-wala-ulsoor,ChurchStreet,Maaheshwari Chaat Wala,22,3.9                                     /5," Based on 33 votes
",Street Food,100,"['4pm', '11pm']","33/1, RamaKrishna Mutt Road, Ulsoor, Bangalore","Home Delivery, Vegetarian Only, Indoor Seating, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['Taste of Chhola Bhature is excellent and must try. But service is very poor. The lady who caters there is very much confused. She will make customers wait like anything. She will pack Bhature and make wait for 10 mins. Then pack Chhole and make wait for 10 mins. Then collect money and give parcel. She can be improved or changed to increase customer experience. Apart from this, food is very good and must try.', ""Good taste not great would rate 7/10 owners are courteous and warm all in all good place bhature we're awesome chole not up to mark aloo sabzi was good"", ""Worth visiting\nI tried three things.\nPlain Kachori - ₹10 Great for the price.\nTasted fresh and delicious. It had decent amount of fillings.\n\nKachori Chaat- ₹20 Loved the Masaley used. The boiled channa added to the taste.\n\nBhel Puri -₹25 This was a downer for me. The puri(puffed rice) used wasn't something I liked. They were soft and thick and the lack of enough masala was a let down.\n\nNevertheless the Chaat store delivers what it promises at super cheap price. The place is hygienic and is in a small lane."", 'Visited the place this sunday on a friends recommendation. m a big fan of delhi chole bhature... review about the chole bhature here... it is among the best i have had in bangalore... they give alu like delhi style... gazar pickle is missing... bhature is served hot...place is quite crowded and car parking is not possible... must try... the owners are patient to handle so many bhature lovers in a short span of time.. if u go with delhi chole bhature in bangalore in mind... u will be upset... but if u r thinking about something among the best available in bangalore...this place will not disappoint', ""Excellent Chhole Bhature on Sunday mornings. Better VFM than Kartik's Mithai Shoppe near Indiranagar BDA, which used to be our default Sunday morning breakfast earlier."", 'People who say taste of choley bhaturey is like Delhi are really not aware of the real taste of Delhi is, road side wala in Delhi makes better than what Maaheshwari chaat guys are making that too at much cheaper rates. Its not even 1% close to that taste, its just ok in taste. If you have not tasted Delhi stuff then this might be a good taste for you.', 'Awesome North Indian (dilli wala) taste of Chole Bhature only available on Sunday . love to be here again and again, Behind Someshwara Temple , Ulsoor. Hosts are a lovely couple with smile to greet and fingerlicking taste.\nAlso, if u want to try their chat items, do visit the shop from Monday to Saturday after 5 PM. Highly recommended..', 'Best place to have affordable and delicious chole bature on a Sunday morning. The batures are served only on Sundays for breakfast and is super crowded . There is minimum of 20 min waiting to place order and get it but the taste and quantity is super worth and satisfying . The staff is patient enough to handle such crowd and provide quality service . Over all it’s a must try place for a budget friendly breakfast.', 'Chole bature is the only thing you should concentrate here. That too is available on Sunday from morning 8:30 to 11:30. Try going early,so that you will get it served in less time.', ""OMG! They prepare undoubtably the best chole bhature in town.\nI haven't tried other items there but Chole Bhature on Sunday morning is worth the travel and time.\nVery soft and special black chole.""]"
https://www.zomato.com/bangalore/felix-alter-ego-mg-road-bangalore,ChurchStreet,Felix Alter Ego,18,3.6                                     /5," 21  votes
","American, Continental, Burger, Pizza, Bar Food",1,"['6pm', '12midnight']","Floor 5, 1MG - Lido Mall, Swamy Vivekananda Road, Trinity Circle, MG Road, Bangalore","Home Delivery, Full Bar Available, Live Entertainment, Gastro Pub, Indoor Seating, Rooftop, Couple Entry Only, Table booking recommended, LGBTQIA Friendly, Smoking Area, Buffet, Desserts and Bakes, Outdoor Seating, Live Music, Serves Cocktails, Table booking for Groups, Gluten Free Options, All Day Breakfast, Group Meal, ","[5, 'Nachos', 'Burgers', 'Ratatouille', 'Beef Steak', 'Brownie Shake', 'Sandwich', 'Beef Stroganoff']","[4, 'Courteous Staff', 'Friendly Staff', 'Prompt Service']","['Bumped into this place on one of the Saturdays and i actually liked it. The crowd was decent the bar was literally on fire and the music was lit. Being a rooftop it was not at all claustrophobic . So glad discivering this venue.', 'The place has exciting events every now and then.. and i happen to go for one. The crowd and music is on point. A safe and fun place to visit', 'The vibe and music of the place is just what I need on a Friday night', 'Hosted an office party on here for Christmas and and I was extremely happy with the service, food and the deals. A regular spot for all of us from now', 'A fun party place to have a great time with friends. I went there with my wife and I was amazed by the scenic beauty and the peaceful environment. Definitely a celebrated place.', 'Amazing Saturday crowd man', 'Came here in the last moment... And to my surprise it was just a great experience', 'Amazing vibes', 'This place was all i needed for my saturday night. Thr vibe and feel is just amazing']"
https://www.zomato.com/bangalore/midnight-eats-shivajinagar-bangalore,ChurchStreet,Midnight Eats,13,3.0                                     /5," 137  votes
","Rolls, North Indian, Chinese, Beverages",500,"['8pm', '5am']","16/17 H, K P Road, Broadway Road, Shivajinagar, Bangalore","Delivery Only, ","[3, 'Chicken Kebab', 'Chicken Biryani', 'Butter Chicken']",,"['', '', 'I have orderd food chicken biryani, mix veg curry, cp, chicken pepper wow its mouth watering dish thank you....................... 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋', '', '', 'Amazing food . I had ordered for pepper chicken roll and chicken biryani I had to admit at midnight hours I was given tasty food which satisfied my hunger.\n\nThank you for serving us at midnight hours by ""burning the midnight oil""...', 'Best food I ever tasted, restaurant people where so polite I ordered egg chicken roll, veg fried rice, chilly chicken gravy delivery was on time never expected so quick', 'Good taste an on time delivery we loved all the items the best was tava naan an punjabi chicken gravy', 'I just love the mutton biryani, tandoori chicken ,butter chicken , chicken kebab\nbutter tava Roti just awesome yummy and they delivered on time']"
https://www.zomato.com/bangalore/800-momos-koramangala-8th-block-bangalore,ChurchStreet,800 Momos,0,3.5                                     /5," Based on 13 votes
",Momos,300,"['5pm', '4am']","103, 1st Floor, Venkataswamy Layout, Koramangala 8th Block, Bangalore","Home Delivery, ","[3, 'Chicken Kebab', 'Chicken Biryani', 'Butter Chicken']",,"['', ""Wrost momo I ever had. I paid 150rs and got 6 smallest pieces of momos. First bite I took, I chew stone inside. Though I was hungry I threw momo I saw inside momo it was all white kind. It was not oil they, they use dalda instead of oil. You won't see when its hot. Never ever Gona eat even I get it for free."", '', ""The best Momo's I have tasted ever, excellent variety from chicken to choclate, pocket friendly, filling, we ordered only 4 different varieties"", 'Awesome momos I ever had in Bangalore.Even the momo chutney is very yummy and spicy. I would recommend ppl to do order from here and have a great experience.', ""Some of the best momos I've had for the price. My husband ordered at 5am and we got yummy, juicy momos delivered. Will definitely recommend if you're hungry."", ""Some of the best momos I've had so far. They were simply fresh and juicy. Was delivered so soon. Pocket friendly also. Will definitely order again.""]"
https://www.zomato.com/bangalore/homemade-food-1-indiranagar,ChurchStreet,Homemade Food,4,3.7                                     /5," Based on 28 votes
",South Indian,200,"['7:30am', '11:30am', '6:30pm', '9pm']","864, Ground floor, 14th Cross, Indiranagar, Bangalore","Breakfast, Home Delivery, ","[3, 'Chicken Kebab', 'Chicken Biryani', 'Butter Chicken']",,"['My Masala Dosa with Vada and Spicy Mini Idlis ordered for a mid-morning breakfast were average good taste. Of course, it is not really home made taste but somewhere between a commercial one and home one. The looks and prep seemed different compared to regular darshini food.']"
https://www.zomato.com/bangalore/lassi-cream-frazer-town-bangalore,ChurchStreet,Lassi Cream,0,3.2                                     /5," Based on 4 votes
","Beverages, Ice Cream",200,"['3pm', '11:30pm']","3, Robertson Road, Frazer Town, Bangalore","Home Delivery, Indoor Seating, Desserts and Bakes, ","[3, 'Chicken Kebab', 'Chicken Biryani', 'Butter Chicken']",,[]
https://www.zomato.com/bangalore/bajji-corner-seshadripuram-bangalore,ChurchStreet,Bajji Corner,0,3.2                                     /5," Based on 4 votes
",Fast Food,100,"['6pm', '10pm']","23, N S Iyengar Street, Behind Reddy Petrol Bunk, Seshadripuram, Bangalore","Home Delivery, Seating Not Available, ","[3, 'Chicken Kebab', 'Chicken Biryani', 'Butter Chicken']",,[]
